User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Mary Butler","Elliott Lloyd",Nurse,"2021-10-17 05:28:31",950,Incoming,32
"Mary Butler","Theresa Campbell",Carer,"2021-08-25 03:16:40",89,Incoming,67
"Mary Butler","Nikki Rogers",Nurse,"2021-08-29 09:37:07",7,Incoming,95
"Mary Butler","Danielle Moore",Carer,"2021-09-23 08:51:27",533,Outgoing,73
"Mary Butler","Barry Edwards",Nurse,"2021-09-10 05:34:18",495,Incoming,55
"Mary Butler","Matilda Johnson",Carer,"2021-09-01 01:41:01",165,Incoming,93
"Mary Butler","Tim Hughes",Nurse,"2021-09-25 03:06:35",853,Outgoing,14
"Mary Butler","James Clark",Carer,"2021-10-15 02:56:37",536,Incoming,4
"Mary Butler","Freddie Simpson",Carer,"2021-09-25 08:58:17",400,Outgoing,68
"Mary Butler","Elliot Green",Nurse,"2021-08-20 04:38:33",684,Incoming,30
"Mary Butler","Beth Adams",Carer,"2021-09-14 04:49:48",999,Incoming,10
"Mary Butler","Elliot Green",Nurse,"2021-08-27 08:01:11",279,Incoming,76
"Mary Butler","Steve Powell",Carer,"2021-09-30 07:27:39",613,Outgoing,1
"Mary Butler","Pauline Ellis",Carer,"2021-09-12 02:44:11",605,Outgoing,91
"Mary Butler","Nikki Rogers",Nurse,"2021-08-28 10:41:04",780,Outgoing,36
"Mary Butler","Sebastian Campbell",Carer,"2021-10-05 06:44:29",457,Outgoing,48
"Mary Butler","Adam Robinson",Carer,"2021-10-01 06:49:52",93,Incoming,72
"Mary Butler","Isaac Saunders",Nurse,"2021-10-10 11:11:44",11,Outgoing,99
"Mary Butler","Nick Marshall",Nurse,"2021-09-08 04:44:57",969,Outgoing,72
"Mary Butler","Ben Mitchell",Nurse,"2021-10-15 11:26:38",95,Incoming,34
"Mary Butler","Luke Ward",Nurse,"2021-10-06 05:05:45",195,Outgoing,30
"Mary Butler","Benjamin Butler",Carer,"2021-08-25 08:36:56",910,Outgoing,69
"Mary Butler","Nikki Rogers",Nurse,"2021-10-03 08:15:11",785,Outgoing,64
"Mary Butler","Jodie Green",Nurse,"2021-09-07 07:00:30",903,Incoming,67
"Mary Butler","Joel Richardson",Carer,"2021-10-06 05:46:17",75,Incoming,31
"Mary Butler","Adam Anderson",Carer,"2021-09-02 10:05:54",808,Outgoing,39
"Mary Butler","Sebastian Campbell",Carer,"2021-10-14 02:06:56",422,Outgoing,73
"Mary Butler","Freddie Simpson",Carer,"2021-08-29 09:29:48",286,Outgoing,28
"Mary Butler","Danielle Moore",Carer,"2021-09-20 12:57:14",997,Outgoing,36
"Mary Butler","Becky Smith",Nurse,"2021-09-15 10:50:33",27,Outgoing,99
"Mary Butler","Emily Jackson",Carer,"2021-09-09 11:54:55",926,Incoming,29
"Mary Butler","Grant Smith",Nurse,"2021-08-23 07:05:20",622,Incoming,12
"Mary Butler","Peter Turner",Nurse,"2021-10-11 06:00:43",548,Outgoing,80
"Mary Butler","Evelyn Collins",Nurse,"2021-08-25 11:54:05",727,Incoming,45
"Mary Butler","Joe Watson",Carer,"2021-10-16 01:19:27",364,Incoming,62
"Mary Butler","Aaron Lloyd",Carer,"2021-09-24 11:56:42",936,Outgoing,19
"Mary Butler","Mohammed Ross",Carer,"2021-10-10 02:57:26",944,Incoming,2
"Mary Butler","Elliott Murray",Nurse,"2021-08-31 06:55:03",948,Incoming,14
"Mary Butler","Cameron Patel",Carer,"2021-09-06 12:54:52",991,Incoming,74
"Mary Butler","Nikki Rogers",Nurse,"2021-09-05 05:55:40",606,Outgoing,68
"Mary Butler","Georgia Shaw",Nurse,"2021-09-03 07:00:52",759,Incoming,18
"Mary Butler","Victoria Harrison",Nurse,"2021-09-07 01:59:01",158,Outgoing,49
"Mary Butler","Mohammed Ross",Carer,"2021-09-03 12:36:02",108,Outgoing,89
"Mary Butler","Tiffany Moore",Carer,"2021-08-20 07:13:25",602,Incoming,67
"Mary Butler","Alison Johnson",Carer,"2021-09-24 03:52:31",821,Outgoing,46
"Mary Butler","Evelyn Collins",Nurse,"2021-09-11 02:03:21",362,Outgoing,72
"Mary Butler","Dennis Bailey",Carer,"2021-09-29 12:36:15",812,Incoming,66
"Mary Butler","Molly Phillips",Nurse,"2021-10-04 01:13:59",357,Outgoing,5
"Mary Butler","Layla Griffiths",Carer,"2021-08-29 06:18:45",356,Incoming,98
"Mary Butler","Kirsten Davies",Nurse,"2021-09-17 05:27:18",230,Outgoing,70
"Mary Butler","Harrison Lloyd",Nurse,"2021-08-21 05:46:02",504,Outgoing,55
"Mary Butler","Kirsten Davies",Nurse,"2021-09-30 08:14:54",485,Incoming,39
"Mary Butler","Isaac Saunders",Nurse,"2021-10-12 11:31:33",899,Outgoing,28
"Mary Butler","Gordon Clarke",Carer,"2021-10-12 09:45:41",404,Outgoing,69
"Mary Butler","Charlotte Morris",Nurse,"2021-09-03 07:35:11",254,Outgoing,43
"Mary Butler","Molly Phillips",Nurse,"2021-08-30 04:07:56",425,Incoming,18
"Mary Butler","Justine Owen",Nurse,"2021-09-13 08:59:36",487,Incoming,26
"Mary Butler","Wendy Watson",Carer,"2021-08-31 01:40:45",871,Incoming,98
"Mary Butler","Isaac Saunders",Nurse,"2021-09-04 09:43:47",506,Outgoing,0
"Mary Butler","Poppy Evans",Carer,"2021-09-21 12:41:12",860,Outgoing,21
"Mary Butler","Peter Turner",Nurse,"2021-08-26 07:18:29",282,Incoming,86
"Mary Butler","Layla Griffiths",Carer,"2021-08-21 05:07:45",986,Outgoing,17
"Mary Butler","Zach Adams",Nurse,"2021-10-12 11:34:22",954,Incoming,42
"Mary Butler","Helen Watson",Carer,"2021-09-08 05:36:40",592,Outgoing,82
"Mary Butler","Poppy Evans",Carer,"2021-09-22 04:18:33",363,Outgoing,60
"Mary Butler","Alexander Watson",Carer,"2021-08-28 01:28:17",45,Outgoing,25
"Mary Butler","Barry Edwards",Nurse,"2021-09-25 04:16:14",816,Incoming,98
"Mary Butler","Leah Robinson",Nurse,"2021-10-04 12:23:15",781,Incoming,10
"Mary Butler","Emily Jackson",Carer,"2021-09-05 04:03:31",134,Incoming,2
"Mary Butler","Georgia Shaw",Nurse,"2021-08-27 07:23:55",799,Incoming,31
"Mary Butler","Peter Turner",Nurse,"2021-09-16 09:23:04",439,Incoming,80
"Mary Butler","Leah Robinson",Nurse,"2021-09-27 01:26:15",646,Incoming,46
"Mary Butler","Jamie Ellis",Nurse,"2021-09-12 04:42:25",887,Outgoing,75
"Mary Butler","Jasmine King",Carer,"2021-09-24 08:40:28",253,Outgoing,29
"Mary Butler","Jodie Green",Nurse,"2021-10-01 01:55:25",153,Outgoing,33
"Mary Butler","Jeremy Lloyd",Nurse,"2021-10-13 06:21:59",808,Incoming,42
"Mary Butler","Laura Hill",Carer,"2021-09-24 04:09:42",775,Outgoing,50
"Mary Butler","Mary Ward",Nurse,"2021-09-20 09:59:56",786,Incoming,10
"Mary Butler","Elliott Lloyd",Nurse,"2021-09-14 07:10:41",755,Outgoing,94
"Mary Butler","Molly Phillips",Nurse,"2021-10-11 10:49:49",907,Incoming,55
"Mary Butler","Justine Owen",Nurse,"2021-10-09 09:33:06",930,Outgoing,27
"Mary Butler","Danielle Moore",Carer,"2021-09-21 06:06:10",214,Outgoing,85
"Mary Butler","Laura Hill",Carer,"2021-10-16 08:34:11",694,Incoming,22
"Mary Butler","Mohammed Ross",Carer,"2021-08-24 02:28:20",765,Incoming,91
"Mary Butler","Jasmine King",Carer,"2021-09-20 05:56:36",612,Incoming,22
"Mary Butler","Lee Khan",Nurse,"2021-09-27 11:25:08",704,Outgoing,54
"Mary Butler","Adam Anderson",Carer,"2021-09-04 05:51:15",1000,Incoming,91
"Mary Butler","Lauren Walker",Nurse,"2021-09-12 10:32:12",510,Outgoing,73
"Mary Butler","Amy Morris",Nurse,"2021-09-13 12:26:57",418,Outgoing,43
"Mary Butler","Peter Turner",Nurse,"2021-10-04 02:16:57",742,Incoming,92
"Mary Butler","Nick Marshall",Nurse,"2021-08-25 12:55:37",974,Outgoing,88
"Mary Butler","Gordon Clarke",Carer,"2021-10-05 06:16:40",639,Incoming,65
"Mary Butler","Grace Edwards",Carer,"2021-09-12 09:38:08",926,Incoming,55
"Mary Butler","Ross Rose",Carer,"2021-08-30 12:52:28",887,Incoming,95
"Mary Butler","Lee Khan",Nurse,"2021-09-20 07:48:44",302,Incoming,100
"Mary Butler","Grace Edwards",Carer,"2021-10-12 09:46:26",567,Outgoing,45
"Mary Butler","Beth Adams",Carer,"2021-09-25 11:51:26",25,Outgoing,100
"Mary Butler","Beth Adams",Carer,"2021-09-18 11:33:44",854,Outgoing,67
"Mary Butler","Sarah Harrison",Carer,"2021-09-15 12:04:58",56,Outgoing,91
"Mary Butler","Leah Robinson",Nurse,"2021-10-18 01:45:38",773,Incoming,65
"Mary Butler","Joe Watson",Carer,"2021-10-14 01:47:24",235,Incoming,41
"Mary Butler","Jodie Green",Nurse,"2021-09-07 03:29:07",722,Outgoing,48
"Mary Butler","Jonathan Thomas",Carer,"2021-10-03 09:22:43",903,Incoming,58
"Mary Butler","Cameron Patel",Carer,"2021-09-11 01:21:31",629,Outgoing,1
"Mary Butler","Joe Evans",Carer,"2021-08-19 02:52:00",791,Outgoing,69
"Mary Butler","Mary Ward",Nurse,"2021-08-27 03:37:03",831,Outgoing,13
"Mary Butler","Tim Hughes",Nurse,"2021-08-29 01:51:06",315,Outgoing,53
"Mary Butler","Danielle Bailey",Nurse,"2021-09-24 02:31:47",966,Incoming,23
"Mary Butler","Freddie Simpson",Carer,"2021-09-27 12:12:56",730,Outgoing,62
"Mary Butler","Harrison Lloyd",Nurse,"2021-09-24 07:41:42",996,Incoming,89
"Mary Butler","Wendy Watson",Carer,"2021-08-30 09:53:38",536,Outgoing,66
"Mary Butler","Pauline Ellis",Carer,"2021-10-06 11:44:11",844,Incoming,74
"Mary Butler","Sebastian Campbell",Carer,"2021-10-17 02:43:56",426,Outgoing,51
"Mary Butler","Elliott Lloyd",Nurse,"2021-10-01 08:45:40",147,Incoming,12
"Mary Butler","Eileen Harrison",Carer,"2021-09-21 08:38:40",82,Incoming,88
"Mary Butler","Ross Rose",Carer,"2021-09-14 01:17:51",176,Incoming,40
"Mary Butler","Kirsten Davies",Nurse,"2021-09-13 08:17:44",879,Outgoing,73
"Mary Butler","Beth Adams",Carer,"2021-10-03 11:47:42",750,Outgoing,48
"Mary Butler","Noah Walker",Carer,"2021-09-01 06:24:07",413,Incoming,77
"Mary Butler","Elliot Green",Nurse,"2021-09-26 06:44:22",770,Incoming,1
"Mary Butler","Chelsea Carter",Carer,"2021-09-21 12:12:00",234,Incoming,29
"Mary Butler","Tim Hughes",Nurse,"2021-09-04 10:13:21",33,Incoming,39
"Mary Butler","Melissa Powell",Nurse,"2021-09-11 02:14:46",821,Incoming,74
"Mary Butler","Mohammed Ross",Carer,"2021-08-25 02:53:48",871,Incoming,84
"Mary Butler","Archie Parker",Carer,"2021-09-07 02:11:14",84,Outgoing,53
"Mary Butler","Archie Parker",Carer,"2021-09-07 11:40:33",602,Outgoing,0
"Mary Butler","Adam Anderson",Carer,"2021-09-20 02:10:07",539,Outgoing,36
"Mary Butler","Laura Hill",Carer,"2021-08-25 09:33:43",556,Incoming,57
"Mary Butler","Ross Rose",Carer,"2021-09-21 12:21:15",849,Outgoing,19
"Mary Butler","Dennis Bailey",Carer,"2021-09-09 04:42:44",497,Incoming,64
"Mary Butler","Joe Watson",Carer,"2021-09-07 02:24:12",51,Outgoing,31
"Mary Butler","Jennifer Stevens",Nurse,"2021-09-09 10:34:02",131,Incoming,27
"Mary Butler","Emily Jackson",Carer,"2021-10-08 07:22:51",620,Outgoing,94
"Mary Butler","Tony Harris",Carer,"2021-08-31 05:05:47",63,Outgoing,74
"Mary Butler","Sonia Khan",Nurse,"2021-10-19 03:13:01",22,Incoming,7
"Mary Butler","Elliott Lloyd",Nurse,"2021-10-13 10:25:55",220,Incoming,97
"Mary Butler","Poppy Evans",Carer,"2021-08-22 02:29:27",507,Outgoing,79
"Mary Butler","Beth Adams",Carer,"2021-08-25 10:44:34",717,Outgoing,100
"Mary Butler","Joanne Reid",Nurse,"2021-09-16 03:22:25",910,Outgoing,57
"Mary Butler","Sarah Harrison",Carer,"2021-10-12 11:43:44",41,Outgoing,97
"Mary Butler","Danielle Bailey",Nurse,"2021-08-20 06:33:42",710,Outgoing,78
"Mary Butler","Emily Jackson",Carer,"2021-09-04 12:07:07",340,Outgoing,22
"Mary Butler","Elliott Lloyd",Nurse,"2021-08-25 03:22:20",179,Outgoing,93
"Mary Butler","Steve Powell",Carer,"2021-09-16 07:37:58",741,Incoming,72
"Mary Butler","Selina Palmer",Carer,"2021-10-07 04:39:42",645,Outgoing,87
"Mary Butler","Danielle Bailey",Nurse,"2021-09-22 07:37:30",833,Incoming,81
"Mary Butler","Amber James",Nurse,"2021-09-07 08:25:46",311,Incoming,67
"Mary Butler","Amy Morris",Nurse,"2021-08-30 03:09:49",971,Incoming,64
"Mary Butler","Greg Mitchell",Carer,"2021-08-30 05:23:37",204,Incoming,82
"Mary Butler","Isaac Saunders",Nurse,"2021-10-18 10:17:42",849,Incoming,56
"Mary Butler","Cameron Patel",Carer,"2021-09-22 12:18:34",768,Outgoing,9
"Mary Butler","Greg Mitchell",Carer,"2021-09-03 06:24:39",390,Outgoing,49
"Mary Butler","Helen Watson",Carer,"2021-08-26 09:44:05",713,Outgoing,46
"Mary Butler","Jeremy Lloyd",Nurse,"2021-09-23 02:34:29",344,Outgoing,8
"Mary Butler","Layla Griffiths",Carer,"2021-09-30 09:38:07",581,Outgoing,79
"Mary Butler","Carlie Stewart",Carer,"2021-08-25 02:50:33",238,Incoming,57
"Mary Butler","Leah Robinson",Nurse,"2021-08-28 07:28:07",958,Incoming,59
"Mary Butler","Lee Khan",Nurse,"2021-08-23 07:29:27",305,Outgoing,93
"Mary Butler","Tiffany Moore",Carer,"2021-10-07 06:33:48",653,Incoming,77
"Mary Butler","Dan Taylor",Carer,"2021-09-25 08:29:23",790,Outgoing,80
"Mary Butler","Justine Edwards",Nurse,"2021-09-03 11:36:12",277,Incoming,81
"Mary Butler","James Clark",Carer,"2021-10-02 05:29:19",115,Incoming,84
"Mary Butler","Samantha Martin",Nurse,"2021-10-17 10:36:15",509,Outgoing,66
"Mary Butler","Caitlin Jones",Carer,"2021-09-13 08:49:28",927,Incoming,54
"Mary Butler","Melissa Powell",Nurse,"2021-09-19 04:18:13",451,Incoming,2
"Mary Butler","Grant Smith",Nurse,"2021-10-08 07:32:48",689,Incoming,28
"Mary Butler","Melissa Powell",Nurse,"2021-09-09 07:47:26",746,Incoming,49
"Mary Butler","Beth Adams",Carer,"2021-09-24 07:42:57",954,Outgoing,66
"Mary Butler","Melissa Powell",Nurse,"2021-08-29 02:17:00",109,Outgoing,94
"Mary Butler","Tim Hughes",Nurse,"2021-09-20 01:04:37",179,Outgoing,30
"Mary Butler","Chelsea Carter",Carer,"2021-09-26 11:59:17",13,Incoming,73
"Mary Butler","Selina Palmer",Carer,"2021-09-20 01:35:09",600,Incoming,16
"Mary Butler","Justine Owen",Nurse,"2021-09-28 11:53:23",527,Incoming,84
"Mary Butler","Becky Smith",Nurse,"2021-08-20 08:20:56",827,Outgoing,17
"Mary Butler","Georgia Shaw",Nurse,"2021-08-24 03:00:51",131,Outgoing,44
"Mary Butler","Lee Khan",Nurse,"2021-09-16 12:30:51",22,Outgoing,20
"Mary Butler","Ross Rose",Carer,"2021-10-08 06:12:20",431,Outgoing,34
"Mary Butler","Greg Mitchell",Carer,"2021-09-30 02:19:45",350,Outgoing,10
"Mary Butler","Cameron Patel",Carer,"2021-09-30 07:16:21",868,Incoming,44
"Mary Butler","Joanne Reid",Nurse,"2021-09-08 09:07:01",175,Incoming,1
"Mary Butler","Grace Edwards",Carer,"2021-09-11 05:21:35",177,Outgoing,68
"Mary Butler","Abigail Matthews",Carer,"2021-09-25 11:21:10",358,Incoming,76
"Mary Butler","Mandy Holmes",Nurse,"2021-09-13 04:02:56",148,Incoming,37
"Mary Butler","Mary Ward",Nurse,"2021-09-18 10:03:38",12,Outgoing,17
"Mary Butler","Lauren Walker",Nurse,"2021-08-23 03:39:18",650,Outgoing,53
"Mary Butler","Freddie Simpson",Carer,"2021-10-17 03:46:30",815,Incoming,1
"Mary Butler","Aaron Lloyd",Carer,"2021-08-30 06:48:23",691,Incoming,71
"Mary Butler","Adam Anderson",Carer,"2021-09-16 07:58:50",432,Outgoing,16
"Mary Butler","Alison Johnson",Carer,"2021-09-25 04:52:57",538,Outgoing,66
"Mary Butler","Sarah Harrison",Carer,"2021-09-24 03:02:33",635,Outgoing,100
"Mary Butler","Laura Hill",Carer,"2021-09-01 03:10:09",206,Incoming,81
"Mary Butler","Phoebe Martin",Carer,"2021-09-10 07:08:40",922,Outgoing,51
"Mary Butler","Evelyn Collins",Nurse,"2021-09-05 10:22:32",308,Outgoing,26
"Mary Butler","Nick Marshall",Nurse,"2021-09-22 08:39:09",578,Incoming,7
"Mary Butler","Jasmine King",Carer,"2021-09-02 02:51:15",144,Incoming,50
"Mary Butler","Benjamin Butler",Carer,"2021-10-05 04:25:48",304,Incoming,3
"Mary Butler","Alexander Watson",Carer,"2021-08-30 04:49:15",750,Outgoing,74
"Mary Butler","Sasha James",Nurse,"2021-10-07 01:59:28",359,Outgoing,68
"Mary Butler","Emily Jackson",Carer,"2021-10-04 02:04:31",278,Outgoing,33
"Mary Butler","Andy Graham",Carer,"2021-10-09 02:37:52",521,Outgoing,2
"Mary Butler","Dan Taylor",Carer,"2021-08-21 12:21:45",887,Incoming,32
"Mary Butler","Steve Powell",Carer,"2021-10-02 09:07:55",784,Incoming,14
"Mary Butler","Matilda Johnson",Carer,"2021-09-07 03:53:48",259,Outgoing,23
"Mary Butler","Danielle Bailey",Nurse,"2021-08-26 10:38:56",182,Outgoing,78
"Mary Butler","Mandy Holmes",Nurse,"2021-08-31 06:21:46",947,Outgoing,11
"Mary Butler","Wendy Watson",Carer,"2021-10-12 11:29:41",957,Outgoing,20
"Mary Butler","Alexander Watson",Carer,"2021-09-02 02:36:39",177,Outgoing,66
"Mary Butler","Nikki Miller",Carer,"2021-09-28 10:33:02",852,Outgoing,45
"Mary Butler","Jamie Ellis",Nurse,"2021-09-12 07:18:58",574,Incoming,21
"Mary Butler","Laura Hill",Carer,"2021-09-12 10:02:25",112,Incoming,32
"Mary Butler","William Holmes",Carer,"2021-10-03 04:33:13",508,Incoming,42
"Mary Butler","Chelsea Carter",Carer,"2021-09-11 02:34:20",736,Outgoing,39
"Mary Butler","Jodie Green",Nurse,"2021-09-17 05:54:48",813,Incoming,96
"Mary Butler","Carlie Stewart",Carer,"2021-08-23 02:16:31",457,Outgoing,51
"Mary Butler","Barry Edwards",Nurse,"2021-09-11 05:24:09",476,Outgoing,46
"Mary Butler","Joel Richardson",Carer,"2021-08-22 04:51:09",510,Outgoing,45
"Mary Butler","Joanne Reid",Nurse,"2021-08-30 08:09:49",278,Outgoing,82
"Mary Butler","Georgia Shaw",Nurse,"2021-09-24 04:09:24",452,Outgoing,63
"Mary Butler","Kirsten Davies",Nurse,"2021-09-29 09:10:16",426,Incoming,39
"Mary Butler","Scott Simpson",Nurse,"2021-09-28 08:42:52",693,Incoming,73
"Mary Butler","Jennifer Stevens",Nurse,"2021-08-29 02:58:31",229,Outgoing,97
"Mary Butler","Nick Marshall",Nurse,"2021-09-19 05:10:08",44,Incoming,57
"Mary Butler","Tiffany Moore",Carer,"2021-08-30 05:30:20",90,Incoming,84
"Mary Butler","Kirsten Collins",Nurse,"2021-10-03 05:02:43",421,Outgoing,100
"Mary Butler","Chelsea Carter",Carer,"2021-10-04 08:20:16",411,Outgoing,21
"Mary Butler","Jonathan Thomas",Carer,"2021-10-05 02:27:12",112,Incoming,65
"Mary Butler","Helen Watson",Carer,"2021-09-24 12:58:19",149,Incoming,78
"Mary Butler","Molly Phillips",Nurse,"2021-10-01 01:56:05",924,Outgoing,94
"Mary Butler","Rachel Saunders",Nurse,"2021-10-17 10:47:52",337,Incoming,16
"Mary Butler","Dominic Miller",Carer,"2021-09-14 03:07:44",601,Incoming,5
"Mary Butler","Gordon Clarke",Carer,"2021-08-23 11:22:15",303,Outgoing,13
"Mary Butler","Nick Marshall",Nurse,"2021-10-16 02:20:53",2934,Incoming,39
"Mary Butler","Tim Hughes",Nurse,"2021-10-13 09:25:37",5236,Outgoing,2
"Mary Butler","Tiffany Moore",Carer,"2021-10-19 10:22:16",2017,Incoming,38
"Mary Butler","Aaron Lloyd",Carer,"2021-10-18 09:40:31",3559,Incoming,45
"Mary Butler","Louis Adams",Carer,"2021-10-19 09:49:52",7109,Outgoing,46
"Mary Butler","Samantha Martin",Nurse,"2021-10-15 04:41:02",3439,Incoming,38
"Mary Butler","Jamie Ellis",Nurse,"2021-10-17 08:35:05",1562,Incoming,34
"Mary Butler","Ross Rose",Carer,"2021-10-15 03:07:34",3777,Outgoing,64
"Mary Butler","Tim Hughes",Nurse,"2021-10-19 04:00:22",3551,Outgoing,56
"Mary Butler","Jonathan Thomas",Carer,"2021-10-17 10:34:16",9067,Outgoing,49
"Mary Butler","Joel Richardson",Carer,"2021-10-19 01:48:35",8511,Incoming,38
"Mary Butler","Tim Hughes",Nurse,"2021-10-19 07:41:21",3810,Outgoing,25
"Mary Butler","Wendy Watson",Carer,"2021-10-17 07:12:34",7123,Outgoing,42
"Mary Butler","Adam Anderson",Carer,"2021-10-16 06:49:40",3488,Outgoing,99
"Mary Butler","Laura Hill",Carer,"2021-10-17 05:41:26",6237,Incoming,33
"Mary Butler","Isaac Saunders",Nurse,"2021-10-19 05:45:39",2457,Incoming,45
"Mary Butler","Danielle Moore",Carer,"2021-10-17 02:51:33",4279,Incoming,89
"Mary Butler","Lauren Walker",Nurse,"2021-10-13 05:32:42",7894,Outgoing,15
"Mary Butler","Harrison Lloyd",Nurse,"2021-10-13 09:22:07",2996,Incoming,84
"Mary Butler","Scott Simpson",Nurse,"2021-10-18 04:53:27",9687,Outgoing,57
"Mary Butler","Aaron Lloyd",Carer,"2021-10-18 06:23:03",5506,Incoming,22
"Mary Butler","Sarah Harrison",Carer,"2021-10-17 03:02:13",5977,Incoming,54
"Mary Butler","Jennifer Stevens",Nurse,"2021-10-14 09:02:42",2918,Outgoing,50
"Mary Butler","Jamie Ellis",Nurse,"2021-10-19 03:29:08",7214,Incoming,16
"Mary Butler","Adam Anderson",Carer,"2021-10-21 12:00:37",1004,Outgoing,73
"Mary Butler","Sebastian Campbell",Carer,"2021-10-15 08:49:01",7112,Incoming,46
"Mary Butler","Gordon Clarke",Carer,"2021-10-12 05:18:40",136,Outgoing,10
"Mary Butler","Mary Ward",Nurse,"2021-10-15 08:07:12",3564,Incoming,97
"Mary Butler","Tony Harris",Carer,"2021-10-18 11:10:09",9938,Incoming,58
"Mary Butler","Sarah Harrison",Carer,"2021-10-18 04:49:12",2252,Incoming,17
"Mary Butler","Helen Watson",Carer,"2021-10-13 10:30:49",692,Incoming,32
"Mary Butler","Mandy Holmes",Nurse,"2021-10-16 08:31:24",2726,Incoming,6
"Mary Butler","Rachel Saunders",Nurse,"2021-10-20 10:22:01",8958,Outgoing,33
"Mary Butler","Jodie Green",Nurse,"2021-10-13 01:48:41",1296,Incoming,66
"Mary Butler","Elliott Lloyd",Nurse,"2021-10-19 09:50:38",2590,Incoming,82
"Mary Butler","Patrick Walsh",Carer,"2021-10-18 08:06:28",1770,Outgoing,45
"Mary Butler","Louis Adams",Carer,"2021-10-13 09:57:23",4426,Incoming,42
"Mary Butler","Becky Smith",Nurse,"2021-10-12 02:41:08",497,Incoming,26
"Mary Butler","Adam Anderson",Carer,"2021-10-15 08:21:56",4260,Outgoing,91
"Mary Butler","Layla Griffiths",Carer,"2021-10-16 03:53:29",9180,Outgoing,50
"Mary Butler","Imogen White",Nurse,"2021-10-17 11:26:15",3291,Outgoing,73
"Mary Butler","Lee Khan",Nurse,"2021-10-20 11:51:10",3143,Incoming,33
"Mary Butler","Mandy Holmes",Nurse,"2021-10-13 06:31:08",6913,Incoming,74
"Mary Butler","Amy Morris",Nurse,"2021-10-15 06:34:16",4534,Incoming,57
"Mary Butler","Aaron Lloyd",Carer,"2021-10-15 01:33:00",9742,Incoming,63
"Mary Butler","Nikki Miller",Carer,"2021-10-18 08:18:28",7302,Incoming,81
"Mary Butler","Danielle Moore",Carer,"2021-10-12 08:54:52",2559,Outgoing,88
"Mary Butler","Cameron Patel",Carer,"2021-10-15 10:29:53",963,Outgoing,99
"Mary Butler","Kirsten Davies",Nurse,"2021-10-13 07:03:22",8158,Outgoing,83
"Mary Butler","Carlie Stewart",Carer,"2021-10-14 09:42:17",1513,Outgoing,3
"Mary Butler","Jodie Green",Nurse,"2021-10-18 01:13:06",3064,Incoming,47
"Mary Butler","Kirsten Collins",Nurse,"2021-10-15 12:30:02",3815,Outgoing,41
"Mary Butler","Luke Ward",Nurse,"2021-10-20 05:44:48",7300,Incoming,25
"Mary Butler","Beth Adams",Carer,"2021-10-17 09:54:44",1974,Outgoing,23
"Mary Butler","Joe Watson",Carer,"2021-10-20 09:31:55",9262,Outgoing,75
"Mary Butler","Phoebe Martin",Carer,"2021-10-17 01:55:05",9021,Outgoing,52
"Mary Butler","Molly Phillips",Nurse,"2021-10-19 02:14:15",3269,Outgoing,23
"Mary Butler","Adam Robinson",Carer,"2021-10-19 04:52:38",6729,Outgoing,96
"Mary Butler","Jeremy Lloyd",Nurse,"2021-10-14 08:34:11",2327,Incoming,5
"Mary Butler","Gordon Clarke",Carer,"2021-10-17 08:34:43",3636,Incoming,55
"Christian Carter","Kirsten Collins",Nurse,"2021-09-10 09:30:05",237,Incoming,1
"Christian Carter","Caitlin Jones",Carer,"2021-08-24 04:57:20",987,Incoming,98
"Christian Carter","Lauren Walker",Nurse,"2021-10-05 03:33:03",591,Outgoing,29
"Christian Carter","Sarah Harrison",Carer,"2021-09-18 05:10:03",342,Outgoing,39
"Christian Carter","Zach Adams",Nurse,"2021-10-08 03:24:05",741,Outgoing,90
"Christian Carter","Rachel Saunders",Nurse,"2021-09-21 01:06:23",403,Outgoing,57
"Christian Carter","Melissa Powell",Nurse,"2021-08-21 07:27:50",187,Outgoing,13
"Christian Carter","Victoria Harrison",Nurse,"2021-10-09 04:52:04",488,Incoming,68
"Christian Carter","Amber James",Nurse,"2021-09-15 09:29:20",879,Incoming,18
"Christian Carter","Jamie Ellis",Nurse,"2021-08-30 08:59:07",74,Incoming,74
"Christian Carter","Molly Phillips",Nurse,"2021-10-06 09:01:33",100,Incoming,0
"Christian Carter","Adam Anderson",Carer,"2021-09-18 01:33:11",805,Incoming,21
"Christian Carter","Toby Richardson",Carer,"2021-08-27 07:51:53",320,Outgoing,5
